source_cbsa_code,source_metro,source_cluster,neighbor_rank,neighbor_cbsa_code,neighbor_metro,neighbor_cluster,distance,neighbor_annual_rent,neighbor_rpp_all_items,neighbor_rpp_housing,neighbor_median_household_income,neighbor_real_household_income,neighbor_mean_real_occ_wage,neighbor_mean_real_income_after_rent,neighbor_mean_rent_burden,neighbor_share_high_lq
28140,"Kansas City, MO-KS",4,5,41180,"St. Louis, MO-IL",4,3.591091095288577,13356.0,95.088,79.024,80196.0,84338.71781928319,67041.5904014345,52995.654005674776,0.24362628518226778,0.19314641744548286
28140,"Kansas City, MO-KS",4,6,19780,"Des Moines-West Des Moines, IA",4,3.6253215046719975,13800.0,91.701,84.741,85890.0,93663.10072954494,69766.47267337589,54717.563719275066,0.2534210687134835,0.2922465208747515
28140,"Kansas City, MO-KS",4,7,33340,"Milwaukee-Waukesha, WI",4,3.92846619612132,13668.0,96.937,97.111,78218.0,80689.51999752417,68438.57298461662,54338.69368156412,0.2432016245299029,0.24273504273504273
28140,"Kansas City, MO-KS",4,8,17410,"Cleveland, OH",4,4.018122267345822,12600.0,93.923,79.434,70678.0,75251.00348157533,67255.02311467905,53839.77871234947,0.23579692944191716,0.25938009787928223
28140,"Kansas City, MO-KS",4,9,38300,"Pittsburgh, PA",4,4.033229491170373,12636.0,94.671,71.986,75762.0,80026.6184998574,66463.37941855424,53116.103061486065,0.23725910596419883,0.24960753532182103
28140,"Kansas City, MO-KS",4,10,36420,"Oklahoma City, OK",4,4.2096799168434345,13488.0,90.408,73.885,72094.0,79742.94310238032,66009.0050723851,51089.97135855447,0.27197005468478924,0.2937062937062937
28420,"Kennewick-Richland, WA",5,1,31020,"Longview-Kelso, WA",5,5.928433695614347,14472.0,97.545,82.536,76531.0,78457.12235378542,71716.04350212347,56879.81406955389,0.24305237252199086,0.4029126213592233
28420,"Kennewick-Richland, WA",5,2,34580,"Mount Vernon-Anacortes, WA",5,6.191685970778704,18432.0,102.443,108.165,89263.0,87134.30883515712,70483.64866543798,52491.204086501406,0.2974167363049318,0.4555984555984556
28420,"Kennewick-Richland, WA",5,3,45060,"Syracuse, NY",4,6.3510027198759795,12924.0,95.742,80.656,75492.0,78849.40778341793,70582.2444795936,57083.466513810556,0.22411724162820085,0.30980392156862746
28420,"Kennewick-Richland, WA",5,4,44060,"Spokane-Spokane Valley, WA",5,6.455292056966124,15168.0,100.346,97.059,77488.0,77220.81597672055,68263.22469141947,53147.52501230919,0.2529602704334384,0.30165289256198347
28420,"Kennewick-Richland, WA",5,5,13380,"Bellingham, WA",5,6.652981998509488,18660.0,103.334,112.946,81784.0,79145.29583680104,68420.25426497441,50362.3062517358,0.3076581318562428,0.35135135135135137
28420,"Kennewick-Richland, WA",5,6,35980,"Norwich-New London-Willimantic, CT",5,6.69397067987106,16380.0,100.445,93.662,86586.0,86202.3993230126,70612.52787414845,54305.0959462277,0.27632534853659135,0.3179190751445087
28420,"Kennewick-Richland, WA",5,7,40380,"Rochester, NY",4,6.71543943702988,13716.0,97.035,87.481,76284.0,78614.93275622198,68855.4798247465,54720.37393511904,0.23952373161743856,0.31393298059964725
28420,"Kennewick-Richland, WA",5,8,15380,"Buffalo-Cheektowaga, NY",4,6.719797493422736,12684.0,95.844,80.989,72237.0,75369.35019406537,71795.89607982081,58561.89082127568,0.2184560153424531,0.28027681660899656
28420,"Kennewick-Richland, WA",5,9,49340,"Worcester, MA",5,6.905945702548119,17112.0,102.523,113.001,95939.0,93578.02639407742,71034.52136418616,54343.63249047002,0.27836628366176264,0.35084033613445376
28420,"Kennewick-Richland, WA",5,10,14740,"Bremerton-Silverdale-Port Orchard, WA",1,6.981181650651472,21864.0,105.607,129.641,104158.0,98627.93186057742,71699.63375038122,50996.46066526376,0.33808389781191417,0.3712374581939799
28450,"Kenosha, WI",5,1,16540,"Chambersburg, PA",2,4.41572666842763,13116.0,94.642,71.914,77003.0,81362.39724435241,64245.62840967539,50387.087804024624,0.26030826489152853,0.34615384615384615
28450,"Kenosha, WI",5,2,49620,"York-Hanover, PA",4,4.921994642236357,14316.0,96.0,79.762,84829.0,88363.54166666667,63750.44718013469,48837.94718013469,0.27805188096679934,0.2964824120603015
28450,"Kenosha, WI",5,3,30140,"Lebanon, PA",2,4.923749693042469,13320.0,93.214,66.039,78425.0,84134.35749994636,62203.51361122803,47913.814638970645,0.2692273627288504,0.35023041474654376
28450,"Kenosha, WI",5,4,39740,"Reading, PA",4,5.130548851217267,14172.0,97.06,85.419,79777.0,82193.48856377498,63929.24829493275,49327.970734660754,0.26702749400029324,0.2684729064039409
28450,"Kenosha, WI",5,5,25180,"Hagerstown-Martinsburg, MD-WV",4,5.243058907755006,13908.0,94.171,75.737,78802.0,83679.6890762549,63970.349531323714,49201.47163897894,0.2702539647279858,0.2708333333333333
28450,"Kenosha, WI",5,6,27500,"Janesville-Beloit, WI",4,5.457076933254595,12444.0,93.703,79.552,75673.0,80758.35352123197,66473.54932463648,53193.29148870807,0.24034669263041522,0.32567049808429116
28450,"Kenosha, WI",5,7,42540,"Scranton--Wilkes-Barre, PA",4,5.599751486914116,12036.0,93.556,66.987,65158.0,69645.98742998845,63404.724193869064,50539.702174971295,0.23999877383652904,0.2325056433408578
28450,"Kenosha, WI",5,8,39540,"Racine-Mount Pleasant, WI",4,5.729947826737745,12960.0,95.961,92.029,78096.0,81383.06186888424,64313.61930148584,50808.132697553,0.24865044638818126,0.31417624521072796
28450,"Kenosha, WI",5,9,44420,"Staunton-Stuarts Draft, VA",2,5.735577662149461,12816.0,91.128,68.232,73544.0,80704.0646124133,64357.79601245547,50294.061485197104,0.2596089907875784,0.3611111111111111
28450,"Kenosha, WI",5,10,49020,"Winchester, VA-WV",3,5.765502575566358,16296.0,96.45,90.009,84298.0,87400.72576464489,64025.637400442996,47129.83646731703,0.3182636255664705,0.2653061224489796
28660,"Killeen-Temple, TX",2,1,22180,"Fayetteville, NC",4,3.057070987523189,14544.0,91.978,73.081,61763.0,67149.75320185263,64370.78897748841,48558.31208083921,0.29508008359611204,0.3083832335329341
28660,"Killeen-Temple, TX",2,2,31180,"Lubbock, TX",3,3.4436724778075765,13908.0,91.317,76.357,63629.0,69679.24920880012,60446.15502547761,45215.69410363392,0.30262482152632064,0.2794871794871795
28660,"Killeen-Temple, TX",2,3,12020,"Athens-Clarke County, GA",2,3.5386617422937725,14412.0,93.343,76.759,65608.0,70287.00598866545,60948.05798261451,45508.22853637858,0.3056447161735425,0.3210702341137124
28660,"Killeen-Temple, TX",2,4,11100,"Amarillo, TX",2,3.673551988744315,13032.0,91.82,78.38,69611.0,75812.45915922457,61035.46924106171,46842.48296356226,0.2803830781797324,0.2767857142857143
28660,"Killeen-Temple, TX",2,5,17980,"Columbus, GA-AL",2,3.741987859695794,12828.0,89.296,61.185,59336.0,66448.66511377889,62088.856915922086,47723.15184514624,0.2837119690139352,0.28152492668621704
28660,"Killeen-Temple, TX",2,6,27140,"Jackson, MS",4,3.8539133567726878,12864.0,89.048,64.768,61644.0,69225.58620070074,61146.49303705735,46700.35163017566,0.2819898425244015,0.29082774049217003
28660,"Killeen-Temple, TX",2,7,17300,"Clarksville, TN-KY",2,3.9357494703595153,14484.0,90.947,73.801,68967.0,75832.07802346422,62072.269197078145,46146.51023856385,0.3053920742170733,0.33663366336633666
28660,"Killeen-Temple, TX",2,8,21340,"El Paso, TX",4,3.9561263377042404,12948.0,89.912,71.248,59751.0,66454.97820090756,61103.52958467151,46702.782187216224,0.28833702992574883,0.2627118644067797
28660,"Killeen-Temple, TX",2,9,46340,"Tyler, TX",3,4.004423582212129,14856.0,92.156,79.911,74192.0,80506.96644819653,59821.31703505932,43700.82569428932,0.32118232163227556,0.3069908814589666
28660,"Killeen-Temple, TX",2,10,10180,"Abilene, TX",2,4.060757523881028,13692.0,90.364,73.791,67328.0,74507.54725333097,61015.10519141739,45863.05348941217,0.29480265501265174,0.3494809688581315
28700,"Kingsport-Bristol, TN-VA",4,1,21780,"Evansville, IN",4,3.579315179777793,11832.0,91.528,66.735,68232.0,74547.67939865396,64327.87401552051,51400.68233647148,0.2355851644071024,0.3278236914600551
28700,"Kingsport-Bristol, TN-VA",4,2,15940,"Canton-Massillon, OH",4,3.6201000907445255,10896.0,89.406,58.143,67801.0,75834.95514842404,63138.081042181606,50950.979505372,0.22437122305040677,0.3256997455470738
28700,"Kingsport-Bristol, TN-VA",4,3,27900,"Joplin, MO-KS",2,3.723307319992776,11136.0,85.718,53.976,61901.0,72214.70402949204,65535.97466175526,52544.537624026896,0.23239779092365825,0.31690140845070425
28700,"Kingsport-Bristol, TN-VA",4,4,31340,"Lynchburg, VA",4,3.748798698577386,11892.0,89.363,63.912,68996.0,77208.6881595291,66726.68393557685,53419.16292576295,0.23931646222428965,0.3181818181818182
28700,"Kingsport-Bristol, TN-VA",4,5,49660,"Youngstown-Warren, OH",2,3.7579876758090762,9540.0,87.394,53.448,56713.0,64893.47094766231,63549.85505936163,52633.77386385622,0.20069441219467554,0.3277777777777778
28700,"Kingsport-Bristol, TN-VA",4,6,41140,"St. Joseph, MO-KS",2,3.830916812058115,10740.0,86.382,55.359,65005.0,75252.94621564678,66964.4952308007,54531.34943653802,0.22018524048956223,0.33183856502242154
28700,"Kingsport-Bristol, TN-VA",4,7,49180,"Winston-Salem, NC",4,3.9887179312865366,12192.0,92.043,71.377,65975.0,71678.45463533347,63979.902085542344,50733.91922970323,0.24631398755916462,0.2692307692307692
28700,"Kingsport-Bristol, TN-VA",4,8,14540,"Bowling Green, KY",2,4.005728916425759,11700.0,90.179,63.395,63328.0,70224.77516938532,60885.41767580124,47911.2219096029,0.2515916322732563,0.32967032967032966
28700,"Kingsport-Bristol, TN-VA",4,9,22420,"Flint, MI",4,4.038441154884349,11868.0,93.034,74.039,62281.0,66944.34292839176,65006.57327924778,52249.94666962119,0.23458804632094313,0.32621951219512196
28700,"Kingsport-Bristol, TN-VA",4,10,44180,"Springfield, MO",4,4.047150688815499,11664.0,88.585,65.568,65071.0,73456.00270926229,63126.94834819056,49959.933616576855,0.2404464327024649,0.28672985781990523
28740,"Kingston, NY",5,1,20100,"Dover, DE",3,4.318020614178777,16248.0,97.507,95.899,74477.0,76381.18288943358,63119.146253602295,46455.727217020314,0.3177849740883776,0.36328125
28740,"Kingston, NY",5,2,32780,"Medford, OR",5,4.468750108870068,16296.0,101.433,97.658,73999.0,72953.57526643202,62144.5270666695,46078.74965695077,0.29616088827104076,0.35174418604651164
28740,"Kingston, NY",5,3,41540,"Salisbury, MD",2,4.592110142403091,15288.0,95.617,87.212,73802.0,77185.01940031584,64197.91982597236,48209.13122143551,0.2976588692551509,0.3983402489626556
28740,"Kingston, NY",5,4,13460,"Bend, OR",3,5.102227216371137,20364.0,103.607,109.958,89788.0,86662.09812078334,63998.86696921613,44343.824356265264,0.35544100910429943,0.3914209115281501
28740,"Kingston, NY",5,5,24300,"Grand Junction, CO",2,5.377634839845235,14184.0,95.476,86.367,73658.0,77148.18383677573,62686.99538552695,47830.90589706912,0.27235353663590656,0.42402826855123676
28740,"Kingston, NY",5,6,45900,"Traverse City, MI",2,5.404017118249522,14700.0,93.372,78.146,80889.0,86630.8957717517,63845.01731270337,48101.539610608525,0.28270572947977574,0.3971119133574007
28740,"Kingston, NY",5,7,24020,"Glens Falls, NY",2,5.444030506381298,12924.0,94.866,76.231,75836.0,79940.12607256552,65441.69467700668,51818.26794877949,0.24111018809398313,0.4357976653696498
28740,"Kingston, NY",5,8,21660,"Eugene-Springfield, OR",5,5.452323371692581,16260.0,101.568,98.35,71544.0,70439.50850661626,64475.11932439578,48466.14011834663,0.2889320409761229,0.3464203233256351
28740,"Kingston, NY",5,9,13380,"Bellingham, WA",5,5.4712506834587185,18660.0,103.334,112.946,81784.0,79145.29583680104,68420.25426497441,50362.3062517358,0.3076581318562428,0.35135135135135137
28740,"Kingston, NY",5,10,11700,"Asheville, NC",3,5.4901260842593125,15552.0,96.506,93.371,71838.0,74438.89499098502,61864.169371974436,45749.10916846377,0.3029191910352288,0.3237410071942446
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,1,33700,"Modesto, CA",5,5.718883561373361,19476.0,104.108,108.476,81468.0,78253.35228800861,67774.94121726394,49067.44515548194,0.3266800405031649,0.3374384236453202
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,2,13380,"Bellingham, WA",5,5.90739087827495,18660.0,103.334,112.946,81784.0,79145.29583680104,68420.25426497441,50362.3062517358,0.3076581318562428,0.35135135135135137
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,3,38860,"Portland-South Portland, ME",1,5.999804053055651,17820.0,101.858,105.164,92175.0,90493.62838461387,65501.915349666735,48006.971408101024,0.3058479428735404,0.3081761006289308
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,4,13460,"Bend, OR",3,6.034735072673186,20364.0,103.607,109.958,89788.0,86662.09812078334,63998.86696921613,44343.824356265264,0.35544100910429943,0.3914209115281501
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,5,41420,"Salem, OR",5,6.125858171505043,16788.0,103.649,110.333,78900.0,76122.297369005,65913.51063560153,49716.53816119271,0.2875189685609681,0.313953488372093
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,6,31700,"Manchester-Nashua, NH",1,6.275430954149429,19476.0,105.657,134.22,103545.0,98001.07896305971,63863.91534751542,45430.6832852763,0.34212374074494756,0.3234624145785877
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,7,46520,"Urban Honolulu, HI",1,6.349902212308738,24996.0,110.961,135.538,106195.0,95704.79718099152,63501.889663461654,40975.05591106216,0.4167379570982066,0.40210526315789474
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,8,21660,"Eugene-Springfield, OR",5,6.378375997419354,16260.0,101.568,98.35,71544.0,70439.50850661626,64475.11932439578,48466.14011834663,0.2889320409761229,0.3464203233256351
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,9,32780,"Medford, OR",5,6.501292167994514,16296.0,101.433,97.658,73999.0,72953.57526643202,62144.5270666695,46078.74965695077,0.29616088827104076,0.35174418604651164
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",5,10,10900,"Allentown-Bethlehem-Easton, PA-NJ",4,6.543901617071634,16380.0,99.968,105.52,84587.0,84614.07650448143,64048.92702919836,47663.683751349454,0.3001356390785087,0.25775193798449614
28940,"Knoxville, TN",4,1,16860,"Chattanooga, TN-GA",4,2.336556995325262,13956.0,91.464,76.55,72161.0,78895.52173532757,62800.371904345215,47541.90955850423,0.286937745330927,0.2907488986784141
28940,"Knoxville, TN",4,2,24860,"Greenville-Anderson-Greer, SC",4,2.497590465975935,13800.0,93.26,76.836,71240.0,76388.59103581385,64467.9390950032,49670.598327257125,0.27513359975790086,0.2655038759689923
28940,"Knoxville, TN",4,3,36420,"Oklahoma City, OK",4,2.8038311152420223,13488.0,90.408,73.885,72094.0,79742.94310238032,66009.0050723851,51089.97135855447,0.27197005468478924,0.2937062937062937
28940,"Knoxville, TN",4,4,46140,"Tulsa, OK",4,3.119755613713751,12936.0,89.214,68.235,69359.0,77744.52440199968,65785.36914696037,51285.40277396959,0.2634387283725328,0.2770137524557957
28940,"Knoxville, TN",4,5,30460,"Lexington-Fayette, KY",4,3.1523507635914743,13656.0,92.889,77.093,71966.0,77475.26617791127,65679.17980959354,50977.761988322985,0.2637648845559352,0.2595078299776286
28940,"Knoxville, TN",4,6,24660,"Greensboro-High Point, NC",4,3.230641392283259,13116.0,92.865,74.519,65565.0,70602.48748182846,64513.973821422944,50390.245829176136,0.2594799531728843,0.278
28940,"Knoxville, TN",4,7,47380,"Waco, TX",4,3.4014242560496695,13812.0,92.55,83.531,66205.0,71534.30578065911,63271.5083520552,48347.68339257384,0.28515605049146603,0.2621082621082621
28940,"Knoxville, TN",4,8,13820,"Birmingham, AL",4,3.5671844787028606,14064.0,91.644,71.851,71498.0,78017.10968530399,65723.20893893762,50376.868753000745,0.2824240211735994,0.31392931392931395
28940,"Knoxville, TN",4,9,22220,"Fayetteville-Springdale-Rogers, AR",4,3.5675673970541433,13884.0,91.353,76.886,81650.0,89378.56446969448,63245.08247483576,48046.89522318557,0.28781528593000755,0.24449877750611246
28940,"Knoxville, TN",4,10,31140,"Louisville/Jefferson County, KY-IN",4,3.5918593727923205,13392.0,93.074,78.558,73863.0,79359.43442851923,65402.935966981255,51014.384921576515,0.2548875194337051,0.21847246891651864
29020,"Kokomo, IN",2,1,24140,"Goldsboro, NC",2,4.700204092538999,11580.0,88.462,57.684,59733.0,67523.9085709118,60073.05161161477,46982.68512657035,0.26023030310527223,0.27835051546391754
29020,"Kokomo, IN",2,2,34620,"Muncie, IN",2,4.9905961764065445,10872.0,88.148,57.474,58127.0,65942.50578572402,64374.798166014705,52040.99592433027,0.23166642453710123,0.375609756097561
29020,"Kokomo, IN",2,3,33140,"Michigan City-La Porte, IN",2,5.192641787157221,11712.0,91.682,68.451,71055.0,77501.58155363103,60308.200852819915,47533.61042067401,0.24751796376976304,0.34759358288770054
29020,"Kokomo, IN",2,4,12220,"Auburn-Opelika, AL",2,5.534696817936146,12312.0,87.933,62.078,63649.0,72383.51927035356,62628.00710071414,48626.437724029616,0.27210367255887064,0.3426294820717131
29020,"Kokomo, IN",2,5,40980,"Saginaw, MI",4,5.583325801084165,11364.0,90.891,63.647,60622.0,66697.47279708661,65266.14375970962,52763.25568498275,0.2258077324135344,0.3129496402877698
29020,"Kokomo, IN",2,6,36980,"Owensboro, KY",2,5.649855621141996,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
29020,"Kokomo, IN",2,7,19500,"Decatur, IL",4,5.672812354139204,10164.0,88.422,56.186,62666.0,70871.5025672344,68827.25162565021,57332.37478504493,0.19838139507214525,0.26063829787234044
29020,"Kokomo, IN",2,8,31340,"Lynchburg, VA",4,5.682224086524726,11892.0,89.363,63.912,68996.0,77208.6881595291,66726.68393557685,53419.16292576295,0.23931646222428965,0.3181818181818182
29020,"Kokomo, IN",2,9,30620,"Lima, OH",2,5.72620732831956,11064.0,89.669,57.275,64038.0,71415.9854576275,64678.78328276013,52340.07090724574,0.22672824193499586,0.34545454545454546
29020,"Kokomo, IN",2,10,34740,"Muskegon-Norton Shores, MI",2,5.728376332073977,12336.0,92.519,74.228,65024.0,70281.77995871118,61434.03112928609,48100.55368141052,0.2543614238559642,0.36134453781512604
29100,"La Crosse-Onalaska, WI-MN",4,1,20740,"Eau Claire, WI",4,1.8823397672097155,12396.0,92.796,72.85,74595.0,80386.00801758695,65810.39035741365,52452.05594644766,0.23801879735332193,0.31715210355987056
29100,"La Crosse-Onalaska, WI-MN",4,2,24580,"Green Bay, WI",4,3.1409592388281053,12120.0,93.086,74.696,79267.0,85154.5882302387,65835.59204587441,52815.37418282305,0.22732122905949836,0.3058252427184466
29100,"La Crosse-Onalaska, WI-MN",4,3,27500,"Janesville-Beloit, WI",4,3.20865452154621,12444.0,93.703,79.552,75673.0,80758.35352123197,66473.54932463648,53193.29148870807,0.24034669263041522,0.32567049808429116
29100,"La Crosse-Onalaska, WI-MN",4,4,43780,"South Bend-Mishawaka, IN-MI",4,3.302082644885467,12552.0,92.858,74.586,67217.0,72386.8702750436,64529.314989695355,51011.901304283216,0.24506448426998492,0.3015463917525773
29100,"La Crosse-Onalaska, WI-MN",4,5,21780,"Evansville, IN",4,3.3925900329072225,11832.0,91.528,66.735,68232.0,74547.67939865396,64327.87401552051,51400.68233647148,0.2355851644071024,0.3278236914600551
29100,"La Crosse-Onalaska, WI-MN",4,6,31340,"Lynchburg, VA",4,3.556866077902231,11892.0,89.363,63.912,68996.0,77208.6881595291,66726.68393557685,53419.16292576295,0.23931646222428965,0.3181818181818182
29100,"La Crosse-Onalaska, WI-MN",4,7,28020,"Kalamazoo-Portage, MI",4,3.749378639094606,13116.0,94.84,81.59,72532.0,76478.27920708562,66113.98144242936,52284.37368199071,0.24899406391349468,0.3254437869822485
29100,"La Crosse-Onalaska, WI-MN",4,8,11540,"Appleton, WI",4,3.890705426936592,12720.0,92.419,70.785,85825.0,92865.10349603437,66810.4702638197,53047.066634695824,0.24012503997365162,0.33429394812680113
